id,date,spent,coupon,spent2
2637,2019/9/23,11461,1146.1,10314.9
600,2019/9/23,9381,0,9381
2842,2019/9/15,14355,1435.5,12919.5
4195,2019/9/12,4399,439.9,3959.1
4509,2019/9/4,3630,0,3630
4645,2019/9/22,6929,0,6929
2443,2019/9/9,11864,0,11864
1939,2019/9/20,6645,664.5,5980.5
318,2019/9/17,3856,385.6,3470.4
4959,2019/9/29,14648,1464.8,13183.2
1563,2019/9/4,7184,0,7184
1372,2019/9/26,13779,0,13779
4379,2019/9/4,8270,827,7443
673,2019/9/3,8067,806.7,7260.3
3771,2019/9/27,10431,0,10431
111,2019/9/15,6054,605.4,5448.6
4018,2019/9/29,4306,0,4306
1000,2019/9/2,14168,0,14168
1763,2019/9/26,12270,0,12270
2057,2019/9/7,5342,0,5342
3615,2019/9/1,13676,1367.6,12308.4
2674,2019/9/18,11641,0,11641
2222,2019/9/19,1721,172.1,1548.9
4628,2019/9/24,14059,1405.9,12653.1
3132,2019/9/16,6550,0,6550
3834,2019/9/19,4137,413.7,3723.3
90,2019/9/18,9687,968.7,8718.3
2459,2019/9/20,9277,927.7,8349.3
1526,2019/9/17,7788,778.8,7009.2
1029,2019/9/12,10700,1070,9630
1960,2019/9/20,3115,0,3115
1886,2019/9/2,1545,0,1545
1016,2019/9/24,1728,0,1728
4078,2019/9/25,12819,1281.9,11537.1
3433,2019/9/7,8729,872.9,7856.1
3698,2019/9/22,4980,498,4482
3776,2019/9/14,13955,1395.5,12559.5
2071,2019/9/6,8674,867.4,7806.6
4302,2019/9/23,14741,1474.1,13266.9
2841,2019/9/27,5313,0,5313
4893,2019/9/14,8550,0,8550
870,2019/9/9,5986,0,5986
3782,2019/9/28,12981,1298.1,11682.9
1198,2019/9/15,9373,937.3,8435.7
3816,2019/9/7,2163,216.3,1946.7
1151,2019/9/23,9466,0,9466
2524,2019/9/28,6797,0,6797
920,2019/9/27,4020,402,3618
4147,2019/9/3,6151,615.1,5535.9
2058,2019/9/20,10520,1052,9468
3503,2019/9/29,8634,863.4,7770.6
2825,2019/9/21,4543,454.3,4088.7
1491,2019/9/10,3698,0,3698
208,2019/9/23,4459,445.9,4013.1
876,2019/9/4,4706,0,4706
1006,2019/9/28,9774,0,9774
2685,2019/9/11,11119,1111.9,10007.1
1103,2019/9/1,6573,0,6573
3951,2019/9/22,9456,945.6,8510.4
2567,2019/9/6,12672,1267.2,11404.8
1030,2019/9/27,10342,0,10342
446,2019/9/5,5892,589.2,5302.8
2773,2019/9/14,6726,672.6,6053.4
1770,2019/9/9,11343,1134.3,10208.7
4959,2019/9/27,1537,153.7,1383.3
3666,2019/9/25,3264,0,3264
2714,2019/9/25,11428,1142.8,10285.2
1230,2019/9/9,5110,511,4599
4982,2019/9/26,3887,388.7,3498.3
3031,2019/9/27,5019,0,5019
4823,2019/9/25,1773,177.3,1595.7
1195,2019/9/5,11738,0,11738
3182,2019/9/30,9748,974.8,8773.2
4442,2019/9/7,7421,742.1,6678.9
136,2019/9/28,14391,0,14391
4323,2019/9/21,8707,0,8707
2057,2019/9/30,4685,0,4685
312,2019/9/10,5801,0,5801
1069,2019/9/19,14294,1429.4,12864.6
4987,2019/9/17,6351,0,6351
4853,2019/9/21,10983,1098.3,9884.7
965,2019/9/24,4140,0,4140
1656,2019/9/4,2390,0,2390
1558,2019/9/10,1537,153.7,1383.3
1284,2019/9/13,10525,1052.5,9472.5
666,2019/9/5,9398,0,9398
1495,2019/9/22,11529,0,11529
905,2019/9/8,9011,0,9011
2055,2019/9/7,9982,998.2,8983.8
515,2019/9/23,13956,1395.6,12560.4
3369,2019/9/13,2043,0,2043
3290,2019/9/7,7851,785.1,7065.9
2116,2019/9/27,3148,0,3148
2453,2019/9/17,9273,0,9273
1486,2019/9/21,5487,0,5487
1460,2019/9/3,11507,1150.7,10356.3
1236,2019/9/27,10763,1076.3,9686.7
2013,2019/9/2,9551,0,9551
299,2019/9/24,9443,944.3,8498.7
3953,2019/9/14,4067,0,4067
4207,2019/9/10,8935,893.5,8041.5
4449,2019/9/18,12614,1261.4,11352.6
320,2019/9/14,14152,0,14152
4256,2019/9/20,2251,225.1,2025.9
4195,2019/9/7,13784,0,13784
3227,2019/9/28,11911,0,11911
4263,2019/9/18,11900,1190,10710
4167,2019/9/21,9761,0,9761
4279,2019/10/1,12125,1212.5,10912.5
1564,2019/9/24,3651,0,3651
119,2019/10/1,4877,487.7,4389.3
102,2019/10/1,12260,0,12260
4176,2019/9/11,14380,0,14380
4843,2019/9/2,5979,597.9,5381.1
3646,2019/9/19,10446,1044.6,9401.4
1520,2019/9/14,6599,0,6599
1154,2019/9/13,14768,0,14768
953,2019/9/13,10057,0,10057
1931,2019/9/22,1643,164.3,1478.7
2286,2019/9/14,2904,0,2904
1129,2019/9/18,12127,1212.7,10914.3
2732,2019/9/12,2123,212.3,1910.7
2924,2019/9/26,2023,202.3,1820.7
394,2019/9/15,11851,0,11851
4127,2019/9/27,6961,696.1,6264.9
3373,2019/9/15,1850,185,1665
2452,2019/9/14,12196,1219.6,10976.4
2317,2019/9/9,9641,964.1,8676.9
1428,2019/9/4,8441,844.1,7596.9
354,2019/9/25,8236,0,8236
1834,2019/9/13,5500,0,5500
4284,2019/9/5,2130,213,1917
255,2019/9/2,7343,0,7343
3297,2019/9/24,14187,0,14187
3653,2019/10/1,4236,0,4236
742,2019/9/7,12782,1278.2,11503.8
1460,2019/9/3,10829,0,10829
4533,2019/9/10,3749,0,3749
3012,2019/9/17,4248,424.8,3823.2
667,2019/9/28,14304,0,14304
1792,2019/9/6,3584,0,3584
4730,2019/9/20,7975,0,7975
3331,2019/9/20,6468,646.8,5821.2
4165,2019/9/29,5239,0,5239
3972,2019/9/3,7028,0,7028
1087,2019/9/24,3606,0,3606
909,2019/9/1,3603,0,3603
2566,2019/9/2,4993,499.3,4493.7
672,2019/9/28,7325,0,7325
4842,2019/9/11,6330,0,6330
496,2019/9/4,11561,0,11561
4687,2019/9/16,10136,1013.6,9122.4
4058,2019/9/6,13486,0,13486
2974,2019/9/9,10990,0,10990
2941,2019/9/27,10226,0,10226
2681,2019/9/21,13286,0,13286
4505,2019/9/4,5045,504.5,4540.5
633,2019/9/16,2542,254.2,2287.8
4463,2019/9/25,13268,1326.8,11941.2
646,2019/9/19,10475,1047.5,9427.5
3301,2019/9/13,2674,267.4,2406.6
1344,2019/9/15,3190,0,3190
183,2019/9/17,3471,0,3471
1862,2019/9/28,4669,466.9,4202.1
389,2019/9/25,14036,1403.6,12632.4
2357,2019/9/19,13794,0,13794
4229,2019/9/10,3776,377.6,3398.4
698,2019/9/9,8338,833.8,7504.2
3816,2019/9/14,13207,1320.7,11886.3
1473,2019/9/10,2268,226.8,2041.2
2419,2019/9/20,4497,0,4497
1985,2019/9/26,12566,1256.6,11309.4
1455,2019/9/26,3984,0,3984
2246,2019/9/15,4127,412.7,3714.3
4987,2019/9/25,14048,1404.8,12643.2
4137,2019/9/4,3934,393.4,3540.6
2275,2019/9/16,10200,1020,9180
794,2019/9/19,14508,1450.8,13057.2
3325,2019/9/11,8014,0,8014
4663,2019/9/4,11044,0,11044
1879,2019/9/30,14552,1455.2,13096.8
104,2019/9/8,13806,0,13806
841,2019/9/14,5007,0,5007
4930,2019/9/30,8661,0,8661
2831,2019/9/19,12810,1281,11529
1444,2019/9/12,13256,0,13256
2439,2019/9/10,12756,0,12756
1195,2019/9/27,11976,0,11976
1666,2019/9/20,8727,0,8727
4075,2019/9/9,4646,464.6,4181.4
1423,2019/9/3,4301,430.1,3870.9
1426,2019/9/25,8573,0,8573
2335,2019/9/24,5730,0,5730
2547,2019/9/19,9365,0,9365
3568,2019/9/19,13811,1381.1,12429.9
3668,2019/9/7,13966,1396.6,12569.4
2994,2019/9/4,14145,1414.5,12730.5
3269,2019/9/22,14090,1409,12681
2001,2019/9/7,4891,489.1,4401.9
420,2019/9/28,6555,0,6555
3603,2019/9/27,4937,0,4937
4461,2019/9/26,9779,977.9,8801.1
109,2019/9/15,1531,0,1531
430,2019/9/26,5935,0,5935
4881,2019/9/6,1666,0,1666
4272,2019/9/22,5825,0,5825
103,2019/9/25,9444,0,9444
4159,2019/9/27,6021,602.1,5418.9
1612,2019/9/26,8478,0,8478
2247,2019/9/16,3162,316.2,2845.8
405,2019/9/16,13791,1379.1,12411.9
3061,2019/9/21,5528,552.8,4975.2
1701,2019/9/13,4459,445.9,4013.1
962,2019/9/10,1521,152.1,1368.9
409,2019/10/1,1797,0,1797
3080,2019/9/19,9338,933.8,8404.2
1820,2019/9/3,8203,820.3,7382.7
2013,2019/9/25,2845,284.5,2560.5
2625,2019/9/7,4079,407.9,3671.1
3356,2019/10/1,2441,0,2441
2787,2019/9/19,5978,597.8,5380.2
2040,2019/9/4,13640,0,13640
2666,2019/9/24,14601,0,14601
4228,2019/9/12,10067,1006.7,9060.3
254,2019/10/1,10373,1037.3,9335.7
3987,2019/9/18,7999,799.9,7199.1
3770,2019/9/16,13076,1307.6,11768.4
1908,2019/9/8,11607,0,11607
1889,2019/9/7,7066,706.6,6359.4
1394,2019/9/5,9104,0,9104
3645,2019/9/21,14779,0,14779
2970,2019/9/15,3921,392.1,3528.9
4482,2019/9/19,2926,292.6,2633.4
2392,2019/9/21,4857,0,4857
1701,2019/9/23,10828,1082.8,9745.2
4902,2019/9/28,8326,832.6,7493.4
70,2019/9/5,8254,0,8254
2845,2019/10/1,3376,337.6,3038.4
677,2019/9/29,1544,154.4,1389.6
4821,2019/9/29,9440,944,8496
1674,2019/9/5,11146,1114.6,10031.4
1401,2019/9/4,4378,437.8,3940.2
4900,2019/9/6,7023,702.3,6320.7
2167,2019/9/21,3056,0,3056
1808,2019/9/3,14748,1474.8,13273.2
993,2019/9/22,5924,0,5924
4590,2019/9/7,6255,625.5,5629.5
1539,2019/9/29,11400,0,11400
3022,2019/9/4,11090,1109,9981
2650,2019/9/21,10285,0,10285
2055,2019/9/24,2921,292.1,2628.9
2745,2019/9/29,10489,0,10489
962,2019/9/21,11724,0,11724
1035,2019/9/3,11364,0,11364
1854,2019/9/16,14468,1446.8,13021.2
1942,2019/9/11,3649,0,3649
1123,2019/9/6,14151,0,14151
2581,2019/9/9,11857,0,11857
3350,2019/9/20,6856,685.6,6170.4
4824,2019/9/25,5843,0,5843
3534,2019/9/12,9507,950.7,8556.3
1634,2019/9/8,6536,0,6536
3391,2019/9/25,7133,713.3,6419.7
2495,2019/10/1,8283,0,8283
60,2019/9/24,5913,0,5913
4957,2019/9/1,7301,0,7301
2014,2019/9/26,11186,1118.6,10067.4
2924,2019/9/30,7902,790.2,7111.8
3219,2019/9/23,11543,1154.3,10388.7
3947,2019/10/1,5050,505,4545
1856,2019/9/5,11510,0,11510
55,2019/9/1,11133,1113.3,10019.7
2864,2019/9/9,5812,0,5812
1079,2019/9/8,11722,1172.2,10549.8
4880,2019/9/30,13599,1359.9,12239.1
4649,2019/9/11,10964,1096.4,9867.6
4023,2019/9/1,6454,645.4,5808.6
1938,2019/9/10,2382,0,2382
4785,2019/9/3,8442,844.2,7597.8
3822,2019/9/20,3890,0,3890
2163,2019/9/11,7766,0,7766
2277,2019/9/16,11935,1193.5,10741.5
1343,2019/9/20,11211,1121.1,10089.9
251,2019/9/8,7847,0,7847
932,2019/9/24,12176,1217.6,10958.4
2405,2019/9/2,8373,0,8373
3959,2019/9/9,1819,0,1819
4157,2019/9/12,10425,1042.5,9382.5
4621,2019/9/10,6074,607.4,5466.6
955,2019/9/24,11855,0,11855
72,2019/9/16,8276,827.6,7448.4
1839,2019/9/11,7875,787.5,7087.5
455,2019/9/15,14552,1455.2,13096.8
94,2019/9/11,2944,0,2944
1400,2019/9/11,9113,0,9113
1722,2019/9/8,5053,0,5053
1857,2019/9/2,12437,1243.7,11193.3
4267,2019/9/29,14527,0,14527
3735,2019/9/30,1631,163.1,1467.9
278,2019/9/30,7042,704.2,6337.8
532,2019/9/3,2368,236.8,2131.2
4984,2019/9/19,6497,649.7,5847.3
947,2019/9/29,6838,0,6838
1325,2019/9/14,13963,0,13963
4810,2019/9/27,1537,0,1537
1352,2019/9/27,14167,0,14167
2319,2019/9/1,10413,1041.3,9371.7
738,2019/9/14,5514,551.4,4962.6
368,2019/9/15,4608,460.8,4147.2
1521,2019/9/23,13516,0,13516
3901,2019/9/9,2387,0,2387
3858,2019/9/21,5291,529.1,4761.9
3094,2019/9/21,12696,0,12696
4945,2019/9/7,14011,0,14011
3504,2019/9/19,14242,1424.2,12817.8
4853,2019/9/8,4972,0,4972
3978,2019/9/27,2697,0,2697
1434,2019/9/17,8629,862.9,7766.1
1302,2019/9/20,1680,0,1680
684,2019/9/6,14733,0,14733
3954,2019/9/8,14011,1401.1,12609.9
566,2019/9/13,7144,714.4,6429.6
2685,2019/9/25,1991,199.1,1791.9
3323,2019/9/4,3627,0,3627
1922,2019/9/26,10460,0,10460
1557,2019/9/20,11329,1132.9,10196.1
2061,2019/9/5,2508,0,2508
2066,2019/9/19,11022,1102.2,9919.8
1306,2019/9/4,7115,0,7115
366,2019/9/29,13423,1342.3,12080.7
3049,2019/9/8,2658,0,2658
394,2019/9/16,8748,0,8748
360,2019/9/23,12321,1232.1,11088.9
4045,2019/9/27,10250,0,10250
373,2019/9/8,12711,0,12711
4530,2019/9/27,6103,610.3,5492.7
937,2019/9/19,4095,409.5,3685.5
1391,2019/9/4,2990,0,2990
2904,2019/9/20,7052,705.2,6346.8
3859,2019/9/6,5311,531.1,4779.9
3784,2019/9/29,9179,0,9179
1506,2019/9/19,5942,0,5942
405,2019/9/1,7784,778.4,7005.6
2122,2019/9/13,8960,0,8960
3454,2019/9/20,5681,568.1,5112.9
302,2019/9/27,1829,182.9,1646.1
3950,2019/9/7,6098,609.8,5488.2
254,2019/9/27,6512,0,6512
2670,2019/9/3,10825,0,10825
406,2019/9/6,7615,761.5,6853.5
4392,2019/9/24,5213,521.3,4691.7
3856,2019/9/15,3586,358.6,3227.4
4262,2019/9/12,14276,1427.6,12848.4
239,2019/9/16,10342,0,10342
2291,2019/9/5,1612,161.2,1450.8
4679,2019/9/28,14022,1402.2,12619.8
3342,2019/9/9,4778,0,4778
723,2019/9/25,11243,1124.3,10118.7
1823,2019/9/21,3975,397.5,3577.5
3415,2019/9/12,2170,0,2170
2907,2019/9/21,7347,734.7,6612.3
4001,2019/9/26,8457,845.7,7611.3
3924,2019/9/23,11944,0,11944
4296,2019/9/25,5595,559.5,5035.5
1095,2019/9/15,3203,320.3,2882.7
4392,2019/9/17,4170,0,4170
630,2019/9/11,14430,1443,12987
3781,2019/9/18,10410,0,10410
476,2019/9/29,7858,0,7858
3901,2019/9/23,13528,0,13528
2271,2019/9/26,2382,0,2382
1454,2019/9/6,3109,0,3109
769,2019/9/16,12559,0,12559
1910,2019/9/16,11346,1134.6,10211.4
1202,2019/10/1,1774,177.4,1596.6
3654,2019/9/18,7207,720.7,6486.3
3462,2019/9/1,1846,184.6,1661.4
2241,2019/9/7,3254,325.4,2928.6
679,2019/9/16,13552,0,13552
2375,2019/9/14,13332,0,13332
3443,2019/9/19,9891,0,9891
218,2019/9/27,7824,0,7824
2567,2019/9/24,14266,0,14266
342,2019/9/5,6798,0,6798
4316,2019/9/24,14603,0,14603
519,2019/9/25,3795,379.5,3415.5
1475,2019/9/21,6895,0,6895
1583,2019/9/6,9673,967.3,8705.7
2386,2019/9/25,3966,396.6,3569.4
3573,2019/10/1,12014,1201.4,10812.6
1477,2019/9/26,1656,165.6,1490.4
224,2019/9/9,12275,0,12275
1821,2019/9/30,8613,0,8613
1089,2019/9/26,4889,0,4889
3466,2019/9/28,5680,568,5112
438,2019/9/19,8469,846.9,7622.1
1893,2019/9/16,9351,0,9351
4084,2019/9/28,7109,0,7109
3947,2019/9/6,7639,0,7639
1282,2019/9/18,3361,336.1,3024.9
3908,2019/9/14,8887,0,8887
3294,2019/9/19,8953,895.3,8057.7
2729,2019/9/24,10149,0,10149
2487,2019/9/3,12289,1228.9,11060.1
2346,2019/9/7,3539,353.9,3185.1
3833,2019/9/8,5106,510.6,4595.4
4935,2019/9/30,13007,1300.7,11706.3
4571,2019/9/6,11028,1102.8,9925.2
679,2019/9/25,12187,0,12187
536,2019/9/21,1799,179.9,1619.1
3398,2019/9/8,1862,186.2,1675.8
1073,2019/9/1,1983,198.3,1784.7
3210,2019/9/8,6264,626.4,5637.6
3567,2019/9/20,8541,0,8541
2592,2019/9/13,10887,1088.7,9798.3
3143,2019/9/12,14115,0,14115
1077,2019/9/28,13193,0,13193
258,2019/9/6,7881,0,7881
4509,2019/9/19,8473,847.3,7625.7
2594,2019/9/13,4815,0,4815
256,2019/9/21,11317,0,11317
4324,2019/9/23,6595,0,6595
968,2019/9/30,13187,0,13187
1237,2019/9/20,12775,0,12775
3575,2019/9/5,3877,387.7,3489.3
2115,2019/9/19,7760,0,7760
843,2019/9/3,14681,0,14681
1065,2019/9/7,12444,1244.4,11199.6
3806,2019/9/12,4158,0,4158
4353,2019/9/15,3180,0,3180
157,2019/9/19,2947,0,2947
61,2019/9/29,14584,1458.4,13125.6
391,2019/9/10,9043,904.3,8138.7
675,2019/9/22,5934,593.4,5340.6
598,2019/9/9,11555,0,11555
1157,2019/9/3,10754,1075.4,9678.6
3931,2019/9/15,5413,0,5413
3278,2019/9/1,6848,684.8,6163.2
1547,2019/9/26,11573,0,11573
2956,2019/9/10,12300,0,12300
3949,2019/9/22,12153,1215.3,10937.7
2481,2019/9/17,14730,0,14730
4284,2019/9/18,8565,856.5,7708.5
1233,2019/9/13,5597,0,5597
2767,2019/9/18,8037,0,8037
267,2019/9/30,5008,0,5008
1450,2019/9/11,1711,0,1711
4965,2019/9/13,1537,0,1537
4579,2019/9/25,8808,0,8808
1840,2019/9/6,7305,730.5,6574.5
622,2019/9/10,14057,1405.7,12651.3
4780,2019/9/12,11857,0,11857
4902,2019/9/18,4702,0,4702
1393,2019/9/7,12532,1253.2,11278.8
4968,2019/9/23,14409,1440.9,12968.1
3812,2019/9/9,9023,902.3,8120.7
4888,2019/9/14,4150,415,3735
1694,2019/9/27,7384,0,7384
4052,2019/9/9,5717,571.7,5145.3
2131,2019/9/23,3082,0,3082
1355,2019/9/22,10707,1070.7,9636.3
3894,2019/9/12,2233,223.3,2009.7
4308,2019/9/28,14030,0,14030
3640,2019/9/6,14603,0,14603
3394,2019/9/3,6521,652.1,5868.9
3318,2019/9/3,10987,0,10987
4201,2019/9/29,7190,719,6471
4632,2019/9/12,3838,0,3838
3693,2019/9/20,9556,0,9556
2401,2019/9/11,9511,951.1,8559.9
1263,2019/9/23,14639,1463.9,13175.1
4445,2019/9/19,2238,0,2238
1974,2019/9/6,2986,298.6,2687.4
2222,2019/9/29,13683,0,13683
4060,2019/9/23,12467,1246.7,11220.3
4720,2019/9/15,6752,675.2,6076.8
4423,2019/9/2,9375,0,9375
2231,2019/9/7,10424,0,10424
734,2019/9/26,10631,1063.1,9567.9
847,2019/9/30,4516,451.6,4064.4
4612,2019/9/29,7784,0,7784
333,2019/9/9,13330,0,13330
383,2019/10/1,11500,1150,10350
2823,2019/9/28,9806,0,9806
1031,2019/9/19,9410,0,9410
703,2019/9/6,12054,0,12054
2938,2019/9/14,2052,0,2052
1913,2019/9/12,14395,0,14395
2702,2019/9/8,5028,0,5028
3755,2019/9/23,1896,0,1896
437,2019/9/5,12251,1225.1,11025.9
3641,2019/9/16,8783,0,8783
3548,2019/10/1,4446,444.6,4001.4
2854,2019/9/2,3299,329.9,2969.1
3370,2019/9/22,12218,1221.8,10996.2
4846,2019/9/24,8055,0,8055
1229,2019/9/26,5893,0,5893
2366,2019/9/2,7449,744.9,6704.1
4616,2019/9/24,9592,959.2,8632.8
740,2019/9/13,5754,0,5754
3004,2019/9/27,10379,1037.9,9341.1
1782,2019/9/5,5380,538,4842
4547,2019/9/26,9913,991.3,8921.7
867,2019/9/11,5841,584.1,5256.9
2870,2019/9/30,10555,0,10555
3262,2019/9/9,13122,1312.2,11809.8
4115,2019/9/28,12998,1299.8,11698.2
2684,2019/9/30,12560,0,12560
3970,2019/9/25,4445,0,4445
3396,2019/9/11,14410,1441,12969
3481,2019/10/1,3460,346,3114
1434,2019/9/15,5979,0,5979
3376,2019/9/4,2917,0,2917
2334,2019/9/11,10554,1055.4,9498.6
2794,2019/9/29,4515,0,4515
3610,2019/9/12,9957,995.7,8961.3
552,2019/9/4,12407,0,12407
2690,2019/9/27,11557,1155.7,10401.3
2759,2019/9/15,13531,0,13531
1636,2019/9/12,11302,0,11302
3394,2019/9/6,11763,0,11763
2010,2019/9/7,3164,316.4,2847.6
3739,2019/9/30,12307,1230.7,11076.3
3716,2019/9/15,6768,0,6768
1455,2019/9/2,12534,0,12534
2201,2019/9/15,13110,0,13110
914,2019/9/1,6114,611.4,5502.6
3261,2019/9/15,7916,791.6,7124.4
1440,2019/9/23,9371,937.1,8433.9
128,2019/9/24,14646,0,14646
1202,2019/9/20,8382,838.2,7543.8
674,2019/9/8,7964,796.4,7167.6
2366,2019/9/26,2005,0,2005
3011,2019/9/17,4915,0,4915
4465,2019/9/30,7274,0,7274
2339,2019/9/23,5249,0,5249
3893,2019/9/20,14030,0,14030
3016,2019/9/2,14554,0,14554
1230,2019/9/4,14008,1400.8,12607.2
476,2019/9/10,10554,0,10554
1618,2019/9/17,13271,1327.1,11943.9
2902,2019/9/27,5702,0,5702
3799,2019/9/5,12047,0,12047
3647,2019/9/11,10055,0,10055
3351,2019/9/6,5366,0,5366
2538,2019/9/2,2200,220,1980
4396,2019/9/30,8590,859,7731
1439,2019/9/22,7505,0,7505
2799,2019/9/30,4210,0,4210
1150,2019/9/22,6058,0,6058
930,2019/9/23,11218,1121.8,10096.2
1419,2019/9/6,3793,379.3,3413.7
1014,2019/9/4,14259,0,14259
1682,2019/9/19,8034,803.4,7230.6
2310,2019/10/1,10933,0,10933
3588,2019/9/27,7439,0,7439
2264,2019/9/16,9190,0,9190
2245,2019/10/1,2957,295.7,2661.3
2420,2019/9/16,4425,0,4425
4086,2019/9/24,2541,0,2541
1086,2019/9/12,14132,0,14132
4759,2019/9/12,7735,773.5,6961.5
1354,2019/9/30,5513,0,5513
3225,2019/9/20,3653,365.3,3287.7
3940,2019/9/20,2437,0,2437
2517,2019/9/6,4396,439.6,3956.4
2449,2019/9/10,7468,0,7468
580,2019/9/15,12028,0,12028
170,2019/9/15,5386,0,5386
2113,2019/9/19,6504,650.4,5853.6
4617,2019/9/12,2042,0,2042
4687,2019/9/8,14655,1465.5,13189.5
4697,2019/9/16,4991,499.1,4491.9
936,2019/10/1,8285,0,8285
4318,2019/9/20,2647,0,2647
1365,2019/9/15,6041,0,6041
1535,2019/9/18,6560,0,6560
2642,2019/9/23,13482,1348.2,12133.8
4631,2019/9/8,1641,164.1,1476.9
2538,2019/9/24,8016,801.6,7214.4
3835,2019/9/19,5099,509.9,4589.1
4337,2019/9/7,7685,0,7685
2173,2019/9/24,12926,0,12926
1034,2019/9/25,11855,0,11855
2641,2019/9/13,7147,0,7147
3937,2019/9/19,13284,1328.4,11955.6
2868,2019/9/30,11562,1156.2,10405.8
682,2019/10/1,3513,351.3,3161.7
900,2019/9/2,6620,662,5958
3456,2019/9/24,14981,0,14981
641,2019/9/29,8384,0,8384
3416,2019/9/28,14686,1468.6,13217.4
880,2019/9/25,5507,0,5507
2505,2019/9/30,7144,714.4,6429.6
1600,2019/9/13,7462,0,7462
536,2019/9/14,13903,1390.3,12512.7
3469,2019/9/7,11174,0,11174
368,2019/9/4,11962,1196.2,10765.8
2813,2019/9/17,6817,681.7,6135.3
3778,2019/9/27,7001,0,7001
4219,2019/9/22,9797,979.7,8817.3
2881,2019/9/8,12280,1228,11052
2087,2019/9/24,5508,550.8,4957.2
1565,2019/9/14,4668,466.8,4201.2
3170,2019/9/12,3514,0,3514
4138,2019/9/14,1983,0,1983
4368,2019/9/13,1634,163.4,1470.6
611,2019/9/12,6934,0,6934
4709,2019/9/3,14127,0,14127
4721,2019/9/28,12368,0,12368
2715,2019/9/6,9687,968.7,8718.3
2685,2019/9/3,6058,0,6058
4427,2019/9/15,2454,0,2454
3749,2019/9/20,9216,921.6,8294.4
3131,2019/9/21,4535,453.5,4081.5
2156,2019/9/21,9430,0,9430
2910,2019/9/26,10666,1066.6,9599.4
73,2019/9/7,11753,1175.3,10577.7
1380,2019/9/2,4428,0,4428
4131,2019/9/6,2728,0,2728
131,2019/9/13,7479,0,7479
4932,2019/9/1,4068,0,4068
3214,2019/9/8,11383,0,11383
4215,2019/9/8,2468,0,2468
962,2019/9/5,12099,1209.9,10889.1
157,2019/9/20,12070,1207,10863
3345,2019/9/10,6781,678.1,6102.9
343,2019/9/22,10329,1032.9,9296.1
2934,2019/9/7,6064,606.4,5457.6
1537,2019/9/6,13802,0,13802
844,2019/9/11,8860,0,8860
455,2019/9/8,7508,0,7508
1716,2019/9/26,13576,1357.6,12218.4
4850,2019/9/1,8649,0,8649
3349,2019/9/14,10111,1011.1,9099.9
1278,2019/9/1,9919,0,9919
763,2019/9/30,7623,762.3,6860.7
4650,2019/9/4,5959,0,5959
4728,2019/9/7,10048,1004.8,9043.2
240,2019/9/7,10145,1014.5,9130.5
4288,2019/10/1,11868,0,11868
2079,2019/9/24,1996,199.6,1796.4
587,2019/9/10,13582,1358.2,12223.8
251,2019/9/25,11343,1134.3,10208.7
2267,2019/9/4,14167,1416.7,12750.3
3658,2019/9/3,3369,0,3369
3060,2019/9/11,14215,1421.5,12793.5
777,2019/9/10,11964,0,11964
2440,2019/9/30,11759,0,11759
833,2019/9/9,3554,355.4,3198.6
696,2019/9/20,11953,0,11953
4281,2019/9/14,7490,749,6741
4744,2019/9/10,10222,0,10222
104,2019/9/28,6350,0,6350
4733,2019/9/10,9029,0,9029
1231,2019/9/30,5832,0,5832
4840,2019/9/20,4546,454.6,4091.4
711,2019/9/8,3782,0,3782
923,2019/9/21,2067,0,2067
4145,2019/9/22,12811,1281.1,11529.9
759,2019/9/3,8778,877.8,7900.2
2738,2019/9/20,4599,459.9,4139.1
2562,2019/9/13,4539,0,4539
2588,2019/10/1,13402,0,13402
3621,2019/9/19,1709,170.9,1538.1
3414,2019/9/28,5957,0,5957
2842,2019/9/17,11805,1180.5,10624.5
370,2019/9/25,10550,1055,9495
4036,2019/9/26,7014,0,7014
874,2019/9/18,13743,1374.3,12368.7
2370,2019/9/2,7848,784.8,7063.2
2772,2019/9/1,8701,0,8701
2065,2019/9/15,14386,0,14386
98,2019/9/12,13802,0,13802
3763,2019/9/28,7309,730.9,6578.1
2365,2019/9/2,12567,0,12567
2118,2019/9/13,10572,1057.2,9514.8
3007,2019/9/12,5286,528.6,4757.4
864,2019/9/10,2247,224.7,2022.3
1713,2019/10/1,9355,0,9355
84,2019/9/24,10937,1093.7,9843.3
2544,2019/9/14,6004,600.4,5403.6
3385,2019/9/20,5294,529.4,4764.6
2287,2019/9/13,10101,0,10101
3599,2019/9/11,6163,0,6163
1241,2019/9/11,12396,1239.6,11156.4
655,2019/9/11,3250,325,2925
3288,2019/9/2,4107,410.7,3696.3
1183,2019/9/15,5427,0,5427
4702,2019/9/30,6184,0,6184
4844,2019/9/7,2530,253,2277
4431,2019/9/16,3383,338.3,3044.7
1576,2019/10/1,9469,0,9469
3819,2019/9/19,13570,1357,12213
2684,2019/9/28,11842,1184.2,10657.8
3701,2019/9/4,13396,1339.6,12056.4
3293,2019/9/26,7736,0,7736
4683,2019/9/6,2494,0,2494
533,2019/9/16,12935,1293.5,11641.5
4483,2019/9/16,4616,461.6,4154.4
3492,2019/9/8,9878,987.8,8890.2
2417,2019/9/1,13382,0,13382
1880,2019/9/20,4270,0,4270
660,2019/9/22,2318,0,2318
4247,2019/9/19,13973,0,13973
498,2019/9/28,7290,729,6561
